_id,ObjectId,ReportedYear,GeoDivision,Category,Subtype,Count_,CountCleared
1,1,2014,D11,Controlled Drugs and Substances Act,Other,201,195
2,2,2014,D11,Crimes Against Property,Auto Theft,124,43
3,3,2014,D11,Crimes Against Property,Break & Enter-Apartment,85,37
4,4,2014,D11,Crimes Against Property,Break & Enter-Commercial,58,18
5,5,2014,D11,Crimes Against Property,Break & Enter-House,89,34
6,6,2014,D11,Crimes Against Property,Break & Enter-Other,23,7
7,7,2014,D11,Crimes Against Property,Fraud,232,83
8,8,2014,D11,Crimes Against Property,Other,628,230
9,9,2014,D11,Crimes Against Property,Theft Over $5000,36,12
10,10,2014,D11,Crimes Against Property,Theft Under $5000,1774,790
11,11,2014,D11,Crimes Against the Person,Assault,648,496
12,12,2014,D11,Crimes Against the Person,Attempt Murder,1,1
13,13,2014,D11,Crimes Against the Person,Other,182,112
14,14,2014,D11,Crimes Against the Person,Robbery-Financial,7,7
15,15,2014,D11,Crimes Against the Person,Robbery-Other,127,49
16,16,2014,D11,Crimes Against the Person,Sexual Violation,94,51
17,17,2014,D11,Criminal Code Traffic,Other,87,87
18,18,2014,D11,Other Criminal Code Violations,Other,519,485
19,19,2014,D11,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,48,45
20,20,2014,D11,Other Federal Statute Violations,Other,19,19
21,21,2014,D12,Controlled Drugs and Substances Act,Other,333,321
22,22,2014,D12,Crimes Against Property,Auto Theft,247,51
23,23,2014,D12,Crimes Against Property,Break & Enter-Apartment,76,44
24,24,2014,D12,Crimes Against Property,Break & Enter-Commercial,41,15
25,25,2014,D12,Crimes Against Property,Break & Enter-House,90,36
26,26,2014,D12,Crimes Against Property,Break & Enter-Other,19,8
27,27,2014,D12,Crimes Against Property,Fraud,232,68
28,28,2014,D12,Crimes Against Property,Other,474,170
29,29,2014,D12,Crimes Against Property,Theft Over $5000,27,10
30,30,2014,D12,Crimes Against Property,Theft Under $5000,1119,478
31,31,2014,D12,Crimes Against the Person,Assault,694,508
32,32,2014,D12,Crimes Against the Person,Attempt Murder,6,5
33,33,2014,D12,Crimes Against the Person,Other,206,142
34,34,2014,D12,Crimes Against the Person,Robbery-Financial,3,3
35,35,2014,D12,Crimes Against the Person,Robbery-Other,200,110
36,36,2014,D12,Crimes Against the Person,Sexual Violation,98,55
37,37,2014,D12,Criminal Code Traffic,Other,106,95
38,38,2014,D12,Other Criminal Code Violations,Other,472,441
39,39,2014,D12,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,65,60
40,40,2014,D12,Other Federal Statute Violations,Other,31,31
41,41,2014,D13,Controlled Drugs and Substances Act,Other,169,162
42,42,2014,D13,Crimes Against Property,Auto Theft,127,30
43,43,2014,D13,Crimes Against Property,Break & Enter-Apartment,62,20
44,44,2014,D13,Crimes Against Property,Break & Enter-Commercial,50,16
45,45,2014,D13,Crimes Against Property,Break & Enter-House,160,44
46,46,2014,D13,Crimes Against Property,Break & Enter-Other,16,4
47,47,2014,D13,Crimes Against Property,Fraud,208,120
48,48,2014,D13,Crimes Against Property,Other,488,183
49,49,2014,D13,Crimes Against Property,Theft Over $5000,43,19
50,50,2014,D13,Crimes Against Property,Theft Under $5000,1025,337
51,51,2014,D42,Crimes Against Property,Auto Theft,224,19
52,52,2014,D42,Crimes Against Property,Break & Enter-Apartment,57,15
53,53,2014,D42,Crimes Against Property,Break & Enter-Commercial,145,24
54,54,2014,D42,Crimes Against Property,Break & Enter-House,311,36
55,55,2014,D42,Crimes Against Property,Break & Enter-Other,21,6
56,56,2014,D42,Crimes Against Property,Fraud,450,174
57,57,2014,D42,Crimes Against Property,Other,606,211
58,58,2014,D42,Crimes Against Property,Theft Over $5000,66,13
59,59,2014,D42,Crimes Against Property,Theft Under $5000,1715,591
60,60,2014,D42,Crimes Against the Person,Assault,821,610
61,61,2014,D42,Crimes Against the Person,Attempt Murder,5,0
62,62,2014,D42,Crimes Against the Person,Other,300,180
63,63,2014,D42,Crimes Against the Person,Robbery-Financial,8,8
64,64,2014,D42,Crimes Against the Person,Robbery-Other,221,71
65,65,2014,D42,Crimes Against the Person,Sexual Violation,104,69
66,66,2014,D42,Criminal Code Traffic,Other,159,155
67,67,2014,D42,Other Criminal Code Violations,Other,406,367
68,68,2014,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,69,63
69,69,2014,D42,Other Federal Statute Violations,Other,21,21
70,70,2014,D43,Controlled Drugs and Substances Act,Other,316,305
71,71,2014,D43,Crimes Against Property,Auto Theft,223,35
72,72,2014,D43,Crimes Against Property,Break & Enter-Apartment,151,58
73,73,2014,D43,Crimes Against Property,Break & Enter-Commercial,81,32
74,74,2014,D43,Crimes Against Property,Break & Enter-House,191,82
75,75,2014,D43,Crimes Against Property,Break & Enter-Other,35,14
76,76,2014,D43,Crimes Against Property,Fraud,463,234
77,77,2014,D43,Crimes Against Property,Other,816,393
78,78,2014,D43,Crimes Against Property,Theft Over $5000,47,15
79,79,2014,D43,Crimes Against Property,Theft Under $5000,2178,1142
80,80,2014,D43,Crimes Against the Person,Assault,1312,1027
81,81,2014,D43,Crimes Against the Person,Attempt Murder,15,13
82,82,2014,D43,Crimes Against the Person,Other,473,321
83,83,2014,D43,Crimes Against the Person,Robbery-Financial,5,5
84,84,2014,D43,Crimes Against the Person,Robbery-Other,311,128
85,85,2014,D43,Crimes Against the Person,Sexual Violation,200,129
86,86,2014,D43,Criminal Code Traffic,Other,163,160
87,87,2014,D43,Other Criminal Code Violations,Other,730,686
88,88,2014,D43,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,104,97
89,89,2014,D43,Other Federal Statute Violations,Other,20,19
90,90,2014,D51,Controlled Drugs and Substances Act,Other,470,458
91,91,2014,D51,Crimes Against Property,Auto Theft,118,57
92,92,2014,D51,Crimes Against Property,Break & Enter-Apartment,212,66
93,93,2014,D51,Crimes Against Property,Break & Enter-Commercial,207,58
94,94,2014,D51,Crimes Against Property,Break & Enter-House,56,12
95,95,2014,D51,Crimes Against Property,Break & Enter-Other,51,17
96,96,2014,D51,Crimes Against Property,Fraud,350,126
97,97,2014,D51,Crimes Against Property,Other,909,410
98,98,2014,D51,Crimes Against Property,Theft Over $5000,74,19
99,99,2014,D51,Crimes Against Property,Theft Under $5000,3505,841
100,100,2014,D51,Crimes Against the Person,Assault,1196,826
101,101,2014,D23,Controlled Drugs and Substances Act,Other,251,235
102,102,2014,D23,Crimes Against Property,Auto Theft,542,49
103,103,2014,D23,Crimes Against Property,Break & Enter-Apartment,76,6
104,104,2014,D23,Crimes Against Property,Break & Enter-Commercial,109,31
105,105,2014,D23,Crimes Against Property,Break & Enter-House,120,26
106,106,2014,D23,Crimes Against Property,Break & Enter-Other,17,4
107,107,2014,D23,Crimes Against Property,Fraud,458,165
108,108,2014,D23,Crimes Against Property,Other,592,164
109,109,2014,D23,Crimes Against Property,Theft Over $5000,63,7
110,110,2014,D23,Crimes Against Property,Theft Under $5000,1914,433
111,111,2014,D23,Crimes Against the Person,Assault,795,546
112,112,2014,D23,Crimes Against the Person,Attempt Murder,4,4
113,113,2014,D23,Crimes Against the Person,Other,236,128
114,114,2014,D23,Crimes Against the Person,Robbery-Financial,2,2
115,115,2014,D23,Crimes Against the Person,Robbery-Other,249,109
116,116,2014,D23,Crimes Against the Person,Sexual Violation,142,100
117,117,2014,D23,Criminal Code Traffic,Other,119,117
118,118,2014,D23,Other Criminal Code Violations,Other,432,394
119,119,2014,D23,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,67,56
120,120,2014,D23,Other Federal Statute Violations,Other,24,23
121,121,2014,D31,Controlled Drugs and Substances Act,Other,350,327
122,122,2014,D31,Crimes Against Property,Auto Theft,379,80
123,123,2014,D31,Crimes Against Property,Break & Enter-Apartment,93,28
124,124,2014,D31,Crimes Against Property,Break & Enter-Commercial,105,51
125,125,2014,D31,Crimes Against Property,Break & Enter-House,76,21
126,126,2014,D31,Crimes Against Property,Break & Enter-Other,19,6
127,127,2014,D31,Crimes Against Property,Fraud,404,193
128,128,2014,D31,Crimes Against Property,Other,724,344
129,129,2014,D31,Crimes Against Property,Theft Over $5000,65,28
130,130,2014,D31,Crimes Against Property,Theft Under $5000,1619,613
131,131,2014,D31,Crimes Against the Person,Assault,1073,808
132,132,2014,D31,Crimes Against the Person,Attempt Murder,10,5
133,133,2014,D31,Crimes Against the Person,Other,301,206
134,134,2014,D31,Crimes Against the Person,Robbery-Other,253,108
135,135,2014,D31,Crimes Against the Person,Sexual Violation,141,96
136,136,2014,D31,Criminal Code Traffic,Other,136,133
137,137,2014,D31,Other Criminal Code Violations,Other,844,789
138,138,2014,D31,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,184,146
139,139,2014,D31,Other Federal Statute Violations,Other,40,40
140,140,2014,D32,Controlled Drugs and Substances Act,Other,186,174
141,141,2014,D32,Crimes Against Property,Auto Theft,444,26
142,142,2014,D32,Crimes Against Property,Break & Enter-Apartment,147,26
143,143,2014,D32,Crimes Against Property,Break & Enter-Commercial,151,21
144,144,2014,D32,Crimes Against Property,Break & Enter-House,346,29
145,145,2014,D32,Crimes Against Property,Break & Enter-Other,31,10
146,146,2014,D32,Crimes Against Property,Fraud,743,298
147,147,2014,D32,Crimes Against Property,Other,995,344
148,148,2014,D32,Crimes Against Property,Theft Over $5000,92,19
149,149,2014,D32,Crimes Against Property,Theft Under $5000,2974,1112
150,150,2014,D32,Crimes Against the Person,Assault,905,601
151,151,2014,D51,Crimes Against the Person,Attempt Murder,9,6
152,152,2014,D51,Crimes Against the Person,Other,272,141
153,153,2014,D51,Crimes Against the Person,Robbery-Financial,4,4
154,154,2014,D51,Crimes Against the Person,Robbery-Other,292,126
155,155,2014,D51,Crimes Against the Person,Sexual Violation,187,99
156,156,2014,D51,Criminal Code Traffic,Other,74,74
157,157,2014,D51,Other Criminal Code Violations,Other,706,667
158,158,2014,D51,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,90,84
159,159,2014,D51,Other Federal Statute Violations,Other,23,23
160,160,2014,D52,Controlled Drugs and Substances Act,Other,274,273
161,161,2014,D52,Crimes Against Property,Auto Theft,69,23
162,162,2014,D52,Crimes Against Property,Break & Enter-Apartment,70,24
163,163,2014,D52,Crimes Against Property,Break & Enter-Commercial,127,56
164,164,2014,D52,Crimes Against Property,Break & Enter-House,9,2
165,165,2014,D52,Crimes Against Property,Break & Enter-Other,33,13
166,166,2014,D52,Crimes Against Property,Fraud,556,273
167,167,2014,D52,Crimes Against Property,Other,815,395
168,168,2014,D52,Crimes Against Property,Theft Over $5000,91,28
169,169,2014,D52,Crimes Against Property,Theft Under $5000,5483,2207
170,170,2014,D52,Crimes Against the Person,Assault,1125,817
171,171,2014,D52,Crimes Against the Person,Attempt Murder,2,2
172,172,2014,D52,Crimes Against the Person,Other,339,212
173,173,2014,D52,Crimes Against the Person,Robbery-Financial,4,4
174,174,2014,D52,Crimes Against the Person,Robbery-Other,164,62
175,175,2014,D52,Crimes Against the Person,Sexual Violation,135,80
176,176,2014,D52,Criminal Code Traffic,Other,84,84
177,177,2014,D52,Other Criminal Code Violations,Other,1790,1728
178,178,2014,D52,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,57,56
179,179,2014,D52,Other Federal Statute Violations,Other,27,25
180,180,2014,D53,Controlled Drugs and Substances Act,Other,107,101
181,181,2014,D53,Crimes Against Property,Auto Theft,109,42
182,182,2014,D53,Crimes Against Property,Break & Enter-Apartment,98,30
183,183,2014,D53,Crimes Against Property,Break & Enter-Commercial,155,55
184,184,2014,D53,Crimes Against Property,Break & Enter-House,306,69
185,185,2014,D53,Crimes Against Property,Break & Enter-Other,34,13
186,186,2014,D53,Crimes Against Property,Fraud,431,214
187,187,2014,D53,Crimes Against Property,Other,563,226
188,188,2014,D53,Crimes Against Property,Theft Over $5000,74,20
189,189,2014,D53,Crimes Against Property,Theft Under $5000,2384,933
190,190,2014,D53,Crimes Against the Person,Assault,573,449
191,191,2014,D53,Crimes Against the Person,Attempt Murder,2,1
192,192,2014,D53,Crimes Against the Person,Other,228,141
193,193,2014,D53,Crimes Against the Person,Robbery-Financial,1,1
194,194,2014,D53,Crimes Against the Person,Robbery-Other,81,35
195,195,2014,D53,Crimes Against the Person,Sexual Violation,85,46
196,196,2014,D53,Criminal Code Traffic,Other,71,68
197,197,2014,D53,Other Criminal Code Violations,Other,316,287
198,198,2014,D53,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,35,33
199,199,2014,D53,Other Federal Statute Violations,Other,19,19
200,200,2014,D54/D55,Controlled Drugs and Substances Act,Other,517,502
201,201,2014,D32,Crimes Against the Person,Attempt Murder,6,4
202,202,2014,D32,Crimes Against the Person,Other,292,173
203,203,2014,D32,Crimes Against the Person,Robbery-Financial,7,5
204,204,2014,D32,Crimes Against the Person,Robbery-Other,162,52
205,205,2014,D32,Crimes Against the Person,Sexual Violation,158,83
206,206,2014,D32,Criminal Code Traffic,Other,113,112
207,207,2014,D32,Other Criminal Code Violations,Other,547,503
208,208,2014,D32,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,61,55
209,209,2014,D32,Other Federal Statute Violations,Other,31,30
210,210,2014,D33,Controlled Drugs and Substances Act,Other,113,102
211,211,2014,D33,Crimes Against Property,Auto Theft,210,20
212,212,2014,D33,Crimes Against Property,Break & Enter-Apartment,177,32
213,213,2014,D33,Crimes Against Property,Break & Enter-Commercial,70,19
214,214,2014,D33,Crimes Against Property,Break & Enter-House,180,20
215,215,2014,D33,Crimes Against Property,Break & Enter-Other,15,1
216,216,2014,D33,Crimes Against Property,Fraud,382,162
217,217,2014,D33,Crimes Against Property,Other,505,176
218,218,2014,D33,Crimes Against Property,Theft Over $5000,62,16
219,219,2014,D33,Crimes Against Property,Theft Under $5000,1818,752
220,220,2014,D33,Crimes Against the Person,Assault,657,471
221,221,2014,D33,Crimes Against the Person,Attempt Murder,3,0
222,222,2014,D33,Crimes Against the Person,Other,212,140
223,223,2014,D33,Crimes Against the Person,Robbery-Financial,7,5
224,224,2014,D33,Crimes Against the Person,Robbery-Other,107,28
225,225,2014,D33,Crimes Against the Person,Sexual Violation,82,57
226,226,2014,D33,Criminal Code Traffic,Other,88,85
227,227,2014,D33,Other Criminal Code Violations,Other,308,283
228,228,2014,D33,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,47,44
229,229,2014,D33,Other Federal Statute Violations,Other,5,4
230,230,2014,D41,Controlled Drugs and Substances Act,Other,314,305
231,231,2014,D41,Crimes Against Property,Auto Theft,251,38
232,232,2014,D41,Crimes Against Property,Break & Enter-Apartment,141,27
233,233,2014,D41,Crimes Against Property,Break & Enter-Commercial,204,57
234,234,2014,D41,Crimes Against Property,Break & Enter-House,245,65
235,235,2014,D41,Crimes Against Property,Break & Enter-Other,53,12
236,236,2014,D41,Crimes Against Property,Fraud,411,118
237,237,2014,D41,Crimes Against Property,Other,776,321
238,238,2014,D41,Crimes Against Property,Theft Over $5000,42,17
239,239,2014,D41,Crimes Against Property,Theft Under $5000,2432,1050
240,240,2014,D41,Crimes Against the Person,Assault,1227,795
241,241,2014,D41,Crimes Against the Person,Attempt Murder,5,3
242,242,2014,D41,Crimes Against the Person,Other,387,210
243,243,2014,D41,Crimes Against the Person,Robbery-Financial,8,7
244,244,2014,D41,Crimes Against the Person,Robbery-Other,285,108
245,245,2014,D41,Crimes Against the Person,Sexual Violation,127,65
246,246,2014,D41,Criminal Code Traffic,Other,158,152
247,247,2014,D41,Other Criminal Code Violations,Other,1241,1165
248,248,2014,D41,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,97,87
249,249,2014,D41,Other Federal Statute Violations,Other,37,34
250,250,2014,D42,Controlled Drugs and Substances Act,Other,208,196
251,251,2014,D13,Crimes Against the Person,Assault,478,346
252,252,2014,D54/D55,Crimes Against Property,Auto Theft,174,45
253,253,2014,D13,Crimes Against the Person,Attempt Murder,3,3
254,254,2014,D54/D55,Crimes Against Property,Break & Enter-Apartment,180,61
255,255,2014,D13,Crimes Against the Person,Other,171,114
256,256,2014,D54/D55,Crimes Against Property,Break & Enter-Commercial,105,34
257,257,2014,D13,Crimes Against the Person,Robbery-Financial,3,0
258,258,2014,D54/D55,Crimes Against Property,Break & Enter-House,365,117
259,259,2014,D13,Crimes Against the Person,Robbery-Other,126,45
260,260,2014,D54/D55,Crimes Against Property,Break & Enter-Other,35,11
261,261,2014,D13,Crimes Against the Person,Sexual Violation,67,41
262,262,2014,D54/D55,Crimes Against Property,Fraud,466,137
263,263,2014,D13,Criminal Code Traffic,Other,102,100
264,264,2014,D54/D55,Crimes Against Property,Other,1125,369
265,265,2014,D13,Other Criminal Code Violations,Other,326,307
266,266,2014,D54/D55,Crimes Against Property,Theft Over $5000,75,25
267,267,2014,D13,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,25,24
268,268,2014,D54/D55,Crimes Against Property,Theft Under $5000,3053,1042
269,269,2014,D13,Other Federal Statute Violations,Other,29,28
270,270,2014,D54/D55,Crimes Against the Person,Assault,1497,1064
271,271,2014,D14,Controlled Drugs and Substances Act,Other,559,541
272,272,2014,D54/D55,Crimes Against the Person,Attempt Murder,5,4
273,273,2014,D14,Crimes Against Property,Auto Theft,128,46
274,274,2014,D54/D55,Crimes Against the Person,Other,501,306
275,275,2014,D14,Crimes Against Property,Break & Enter-Apartment,171,61
276,276,2014,D54/D55,Crimes Against the Person,Robbery-Financial,4,4
277,277,2014,D14,Crimes Against Property,Break & Enter-Commercial,197,89
278,278,2014,D54/D55,Crimes Against the Person,Robbery-Other,267,143
279,279,2014,D14,Crimes Against Property,Break & Enter-House,114,37
280,280,2014,D54/D55,Crimes Against the Person,Sexual Violation,177,112
281,281,2014,D14,Crimes Against Property,Break & Enter-Other,39,11
282,282,2014,D54/D55,Criminal Code Traffic,Other,155,152
283,283,2014,D14,Crimes Against Property,Fraud,356,97
284,284,2014,D54/D55,Other Criminal Code Violations,Other,868,779
285,285,2014,D14,Crimes Against Property,Other,997,409
286,286,2014,D54/D55,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,112,105
287,287,2014,D14,Crimes Against Property,Theft Over $5000,79,19
288,288,2014,D54/D55,Other Federal Statute Violations,Other,22,22
289,289,2014,D14,Crimes Against Property,Theft Under $5000,2771,823
290,290,2014,NSA,Controlled Drugs and Substances Act,Other,110,94
291,291,2014,D14,Crimes Against the Person,Assault,1182,812
292,292,2014,NSA,Crimes Against Property,Auto Theft,34,10
293,293,2014,D14,Crimes Against the Person,Attempt Murder,6,6
294,294,2014,NSA,Crimes Against Property,Break & Enter-Apartment,1,1
295,295,2014,D14,Crimes Against the Person,Other,260,167
296,296,2014,NSA,Crimes Against Property,Break & Enter-Commercial,1,0
297,297,2014,D14,Crimes Against the Person,Robbery-Financial,19,19
298,298,2014,NSA,Crimes Against Property,Break & Enter-House,5,5
299,299,2014,D14,Crimes Against the Person,Robbery-Other,239,144
300,300,2014,D14,Crimes Against the Person,Sexual Violation,135,82
301,301,2014,D14,Criminal Code Traffic,Other,104,102
302,302,2014,D14,Other Criminal Code Violations,Other,813,757
303,303,2014,D14,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,68,64
304,304,2014,D14,Other Federal Statute Violations,Other,28,28
305,305,2014,D22,Controlled Drugs and Substances Act,Other,224,216
306,306,2014,D22,Crimes Against Property,Auto Theft,305,52
307,307,2014,D22,Crimes Against Property,Break & Enter-Apartment,91,31
308,308,2014,D22,Crimes Against Property,Break & Enter-Commercial,127,26
309,309,2014,D22,Crimes Against Property,Break & Enter-House,300,110
310,310,2014,D22,Crimes Against Property,Break & Enter-Other,21,4
311,311,2014,D22,Crimes Against Property,Fraud,526,191
312,312,2014,D22,Crimes Against Property,Other,826,225
313,313,2014,D22,Crimes Against Property,Theft Over $5000,85,17
314,314,2014,D22,Crimes Against Property,Theft Under $5000,2357,618
315,315,2014,D22,Crimes Against the Person,Assault,875,587
316,316,2014,D22,Crimes Against the Person,Attempt Murder,4,4
317,317,2014,D22,Crimes Against the Person,Other,250,129
318,318,2014,D22,Crimes Against the Person,Robbery-Financial,9,9
319,319,2014,D22,Crimes Against the Person,Robbery-Other,157,81
320,320,2014,D22,Crimes Against the Person,Sexual Violation,78,37
321,321,2014,D22,Criminal Code Traffic,Other,111,109
322,322,2014,D22,Other Criminal Code Violations,Other,652,614
323,323,2014,D22,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,48,44
324,324,2014,D22,Other Federal Statute Violations,Other,16,15
325,325,2014,NSA,Crimes Against Property,Fraud,64,37
326,326,2014,NSA,Crimes Against Property,Other,55,30
327,327,2014,NSA,Crimes Against Property,Theft Over $5000,4,2
328,328,2014,NSA,Crimes Against Property,Theft Under $5000,93,37
329,329,2014,NSA,Crimes Against the Person,Assault,83,54
330,330,2014,NSA,Crimes Against the Person,Attempt Murder,1,0
331,331,2014,NSA,Crimes Against the Person,Other,32,17
332,332,2014,NSA,Crimes Against the Person,Robbery-Financial,6,6
333,333,2014,NSA,Crimes Against the Person,Robbery-Other,36,26
334,334,2014,NSA,Crimes Against the Person,Sexual Violation,81,34
335,335,2014,NSA,Criminal Code Traffic,Other,108,106
336,336,2014,NSA,Other Criminal Code Violations,Other,130,123
337,337,2014,NSA,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,25,23
338,338,2014,NSA,Other Federal Statute Violations,Other,18,18
339,339,2015,D11,Controlled Drugs and Substances Act,Other,205,192
340,340,2015,D11,Crimes Against Property,Auto Theft,111,18
341,341,2015,D11,Crimes Against Property,Break & Enter-Apartment,119,47
342,342,2015,D11,Crimes Against Property,Break & Enter-Commercial,74,32
343,343,2015,D11,Crimes Against Property,Break & Enter-House,101,44
344,344,2015,D11,Crimes Against Property,Break & Enter-Other,14,7
345,345,2015,D11,Crimes Against Property,Fraud,284,83
346,346,2015,D11,Crimes Against Property,Other,623,204
347,347,2015,D11,Crimes Against Property,Theft Over $5000,22,5
348,348,2015,D11,Crimes Against Property,Theft Under $5000,1874,817
349,349,2015,D11,Crimes Against the Person,Assault,691,520
350,350,2015,D11,Crimes Against the Person,Attempt Murder,3,2
351,351,2015,D11,Crimes Against the Person,Other,217,130
352,352,2015,D11,Crimes Against the Person,Robbery-Financial,7,7
353,353,2015,D11,Crimes Against the Person,Robbery-Other,158,71
354,354,2015,D11,Crimes Against the Person,Sexual Violation,99,66
355,355,2015,D11,Criminal Code Traffic,Other,91,89
356,356,2015,D11,Other Criminal Code Violations,Other,592,556
357,357,2015,D11,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,57,55
358,358,2015,D11,Other Federal Statute Violations,Other,12,11
359,359,2015,D12,Controlled Drugs and Substances Act,Other,382,365
360,360,2015,D12,Crimes Against Property,Auto Theft,242,34
361,361,2015,D12,Crimes Against Property,Break & Enter-Apartment,91,33
362,362,2015,D12,Crimes Against Property,Break & Enter-Commercial,54,24
363,363,2015,D12,Crimes Against Property,Break & Enter-House,86,24
364,364,2015,D12,Crimes Against Property,Break & Enter-Other,20,4
365,365,2015,D12,Crimes Against Property,Fraud,308,77
366,366,2015,D12,Crimes Against Property,Other,496,200
367,367,2015,D12,Crimes Against Property,Theft Over $5000,38,14
368,368,2015,D12,Crimes Against Property,Theft Under $5000,1224,587
369,369,2015,D12,Crimes Against the Person,Assault,680,507
370,370,2015,D12,Crimes Against the Person,Attempt Murder,6,2
371,371,2015,D12,Crimes Against the Person,Other,236,153
372,372,2015,D12,Crimes Against the Person,Robbery-Financial,2,2
373,373,2015,D12,Crimes Against the Person,Robbery-Other,161,79
374,374,2015,D12,Crimes Against the Person,Sexual Violation,99,54
375,375,2015,D12,Criminal Code Traffic,Other,87,84
376,376,2015,D12,Other Criminal Code Violations,Other,531,497
377,377,2015,D12,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,81,79
378,378,2015,D12,Other Federal Statute Violations,Other,26,26
379,379,2015,D13,Controlled Drugs and Substances Act,Other,183,180
380,380,2015,D13,Crimes Against Property,Auto Theft,131,22
381,381,2015,D13,Crimes Against Property,Break & Enter-Apartment,66,12
382,382,2015,D13,Crimes Against Property,Break & Enter-Commercial,54,26
383,383,2015,D13,Crimes Against Property,Break & Enter-House,133,37
384,384,2015,D13,Crimes Against Property,Break & Enter-Other,18,10
385,385,2015,D13,Crimes Against Property,Fraud,269,138
386,386,2015,D13,Crimes Against Property,Other,470,203
387,387,2015,D13,Crimes Against Property,Theft Over $5000,32,9
388,388,2015,D13,Crimes Against Property,Theft Under $5000,1051,334
389,389,2015,D13,Crimes Against the Person,Assault,549,425
390,390,2015,D13,Crimes Against the Person,Attempt Murder,3,3
391,391,2015,D13,Crimes Against the Person,Other,176,102
392,392,2015,D13,Crimes Against the Person,Robbery-Financial,2,2
393,393,2015,D13,Crimes Against the Person,Robbery-Other,97,44
394,394,2015,D13,Crimes Against the Person,Sexual Violation,75,41
395,395,2015,D13,Criminal Code Traffic,Other,111,111
396,396,2015,D13,Other Criminal Code Violations,Other,334,307
397,397,2015,D13,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,42,42
398,398,2015,D13,Other Federal Statute Violations,Other,29,29
399,399,2015,D14,Controlled Drugs and Substances Act,Other,488,473
400,400,2015,D14,Crimes Against Property,Auto Theft,170,43
401,401,2015,D33,Crimes Against Property,Break & Enter-Apartment,124,18
402,402,2015,D33,Crimes Against Property,Break & Enter-Commercial,60,16
403,403,2015,D33,Crimes Against Property,Break & Enter-House,241,33
404,404,2015,D33,Crimes Against Property,Break & Enter-Other,11,1
405,405,2015,D33,Crimes Against Property,Fraud,436,134
406,406,2015,D33,Crimes Against Property,Other,559,201
407,407,2015,D33,Crimes Against Property,Theft Over $5000,65,11
408,408,2015,D33,Crimes Against Property,Theft Under $5000,1756,706
409,409,2015,D33,Crimes Against the Person,Assault,692,508
410,410,2015,D33,Crimes Against the Person,Attempt Murder,3,1
411,411,2015,D33,Crimes Against the Person,Other,252,144
412,412,2015,D33,Crimes Against the Person,Robbery-Financial,1,1
413,413,2015,D33,Crimes Against the Person,Robbery-Other,116,55
414,414,2015,D33,Crimes Against the Person,Sexual Violation,98,60
415,415,2015,D33,Criminal Code Traffic,Other,107,100
416,416,2015,D33,Other Criminal Code Violations,Other,370,335
417,417,2015,D52,Crimes Against Property,Break & Enter-Apartment,74,29
418,418,2015,D14,Crimes Against Property,Break & Enter-Apartment,186,87
419,419,2015,D33,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,60,56
420,420,2015,D33,Other Federal Statute Violations,Other,14,11
421,421,2015,D41,Controlled Drugs and Substances Act,Other,384,362
422,422,2015,D41,Crimes Against Property,Auto Theft,234,15
423,423,2015,D41,Crimes Against Property,Break & Enter-Apartment,160,33
424,424,2015,D41,Crimes Against Property,Break & Enter-Commercial,167,40
425,425,2015,D41,Crimes Against Property,Break & Enter-House,254,76
426,426,2015,D41,Crimes Against Property,Break & Enter-Other,20,4
427,427,2015,D41,Crimes Against Property,Fraud,506,125
428,428,2015,D41,Crimes Against Property,Other,924,388
429,429,2015,D41,Crimes Against Property,Theft Over $5000,64,17
430,430,2015,D41,Crimes Against Property,Theft Under $5000,2681,1107
431,431,2015,D41,Crimes Against the Person,Assault,1340,936
432,432,2015,D41,Crimes Against the Person,Attempt Murder,9,2
433,433,2015,D41,Crimes Against the Person,Other,442,271
434,434,2015,D41,Crimes Against the Person,Robbery-Financial,3,3
435,435,2015,D41,Crimes Against the Person,Robbery-Other,276,99
436,436,2015,D41,Crimes Against the Person,Sexual Violation,152,97
437,437,2015,D41,Criminal Code Traffic,Other,144,144
438,438,2015,D41,Other Criminal Code Violations,Other,1266,1188
439,439,2015,D41,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,144,129
